"016627";"1";"0";"986015322";"68.35851288";"33.29707336";"Пулозеро";"";"";"";"halt";""
"016634";"1";"0";"267214698";"68.20334625";"33.3311348";"1340 км";"";"";"";"halt";""
"016719";"1";"0";"985989860";"68.43494415";"33.347229";"Тайбола";"";"";"";"halt";""
"016738";"1";"0";"1234928967";"68.57809448";"33.17561722";"1391 км";"";"";"";"halt";""
"016742";"1";"0";"985859056";"68.51209259";"33.17943954";"Кица";"";"";"";"halt";""
"016757";"1";"0";"986084896";"68.63661957";"33.21894836";"Лопарская";"";"";"";"halt";""
"016761";"1";"0";"981736074";"68.46886444";"33.19729996";"1381 км";"";"";"";"halt";""
"016812";"1";"0";"1183472761";"68.69906616";"33.12217712";"1410 км";"";"";"";"halt";""
"016827";"1";"0";"1529371343";"68.7374649";"33.13490295";"1417 км";"";"";"";"halt";""
"016831";"1";"0";"985070598";"68.67992401";"33.12649155";"Магнетиты";"";"";"";"halt";""
"016916";"1";"0";"267214437";"68.79416656";"33.09906769";"1425 км";"";"";"";"halt";""
"016920";"1";"0";"75363675";"68.83669281";"33.08188248";"Выходной";"";"";"";"station";""
"016935";"1";"0";"1529352540";"68.84737396";"33.05040359";"1434 км";"";"";"";"halt";""
"016946";"1";"0";"1529323680";"68.88421631";"33.04261017";"1437 км";"";"";"";"halt";""
"016954";"1";"0";"267214468";"68.7533493";"33.16029739";"Шонгуй";"";"";"";"halt";""
"017001";"1";"0";"1031873979";"68.88897705";"33.05105209";"Кола";"";"";"";"station";""
"017016";"1";"0";"937457219";"68.84793854";"32.93119431";"9 км";"";"";"";"halt";""
"017035";"1";"0";"75365035";"68.90087891";"33.06206894";"1439 км";"";"";"";"halt";""
"017041";"1";"0";"75360096";"68.9148941";"33.06349564";"1441 км";"";"";"";"halt";""
"017054";"1";"0";"75360707";"68.92469025";"33.05141068";"1443 км";"";"";"";"halt";""
"017073";"1";"0";"1056147862";"68.94911957";"33.04385757";"1446 км";"";"";"";"halt";""
"017088";"1";"0";"75363524";"68.96704102";"33.0635643";"1448 км";"";"";"";"halt";""
"017105";"1";"0";"1039278192";"68.82002258";"32.81935883";"Мурмаши";"";"";"";"station";""
"017118";"1";"0";"941962809";"68.83546448";"32.78453827";"Тулома";"";"";"";"halt";"017118"
"017139";"1";"0";"1528792421";"69.00197601";"32.22075653";"54 км";"";"";"";"halt";"017139"
"017143";"1";"0";"961818096";"69.05474091";"32.17760468";"61 км";"";"";"";"halt";""
"017158";"1";"0";"1423139632";"68.84853363";"32.69115448";"23 км";"";"";"";"halt";""
"017302";"1";"0";"1097196180";"68.96929169";"32.45425797";"Пяйве";"";"";"";"station";""
"017410";"1";"0";"1028840709";"69.10110474";"31.94297218";"75 км";"";"";"";"halt";""
"017425";"1";"0";"303975008";"69.13366699";"31.80124283";"85 км";"";"";"";"halt";""
"017437";"1";"0";"1028839890";"69.16021729";"31.72502136";"90 км";"";"";"";"halt";""
